model,source,scope,category,subtype,pair,patch_type,alpha,progress,both_progress,progress_drop,kl_ratio,both_kl_ratio,kl_ratio_vs_both,max_abs_norm_z,max_norm_z,max_z_metric,norm_ratio_flag,numeric_illegal,off_manifold,functional_failure,labels
qwen3,phase290,L5,negation,lexical_not_adj,neg_important,cross_battn_amlp,1.000000,-0.020619,1.047479,1.068098,0.351972,0.283486,1.241585,1.519603,-1.519603,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L8,negation,lexical_not_adj,neg_important,cross_battn_amlp,1.000000,-0.104614,0.500509,0.605123,0.617524,0.339022,1.821487,2.114398,-2.114398,L8.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,negation,lexical_not_adj,neg_clear,cross_battn_amlp,1.000000,0.220082,0.814074,0.593992,1.161611,0.280280,4.144466,1.479311,-1.479311,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L8,negation,lexical_not_adj,neg_clear,cross_battn_amlp,1.000000,-0.749340,0.775955,1.525296,0.765853,0.462297,1.656626,1.202765,-1.202765,L8.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,negation,lexical_not_adj,neg_fair,cross_battn_amlp,1.000000,0.103073,0.747784,0.644711,1.145227,0.155877,7.346978,1.433382,-1.433382,L5.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,negation,lexical_not_adj,neg_fair,cross_battn_amlp,1.000000,-0.074601,0.645577,0.720179,0.782877,2.956928,0.264760,0.785866,-0.785866,L6.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,morphological_neg,neg_impossible,cross_battn_amlp,1.000000,0.114995,0.993133,0.878139,0.904951,0.005226,173.161019,1.872695,-1.872695,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,morphological_neg,neg_unacceptable,cross_battn_amlp,1.000000,0.019882,0.989519,0.969637,0.939141,0.005816,161.485879,1.497556,-1.497556,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,morphological_neg,neg_incomplete,cross_battn_amlp,1.000000,0.026495,0.991131,0.964637,1.001163,0.001955,512.163784,1.824016,-1.824016,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,morphological_neg,neg_irrelevant,cross_battn_amlp,1.000000,0.012605,0.994733,0.982127,0.998388,0.008174,122.139163,1.706028,-1.706028,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,morphological_neg,neg_dishonest,cross_battn_amlp,1.000000,-0.008001,0.972144,0.980145,1.190848,0.008155,146.034559,1.927280,-1.927280,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,morphological_neg,neg_incorrect,cross_battn_amlp,1.000000,0.052931,0.982817,0.929886,1.200308,0.011028,108.841677,2.336590,-2.336590,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,never,neg_seen_before,cross_battn_amlp,1.000000,0.193821,0.768163,0.574342,0.739384,0.035974,20.553037,1.415330,-1.415330,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,negation,never,neg_seen_before,cross_battn_amlp,1.000000,0.106187,0.721139,0.614952,0.946870,0.481179,1.967811,0.468648,-0.468648,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,never,neg_been_paris,cross_battn_amlp,1.000000,0.524356,1.100245,0.575889,1.118810,0.020993,53.294110,1.269057,-1.269057,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L2,negation,never,neg_been_paris,cross_battn_amlp,1.000000,0.251914,0.899193,0.647279,0.770728,0.349184,2.207227,1.245708,-1.245708,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,negation,never,neg_been_paris,cross_battn_amlp,1.000000,-0.126439,0.411252,0.537691,0.928269,0.443003,2.095402,1.242804,-1.242804,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L2,negation,never,neg_told_secret,cross_battn_amlp,1.000000,0.053653,0.582125,0.528472,0.717533,0.206270,3.478610,1.025307,-1.025307,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,negation,never,neg_told_secret,cross_battn_amlp,1.000000,0.228622,1.002426,0.773804,0.817626,0.960400,0.851339,1.065793,-1.065793,L3.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,never,neg_gives_up,cross_battn_amlp,1.000000,0.107517,1.000734,0.893217,0.919199,0.006959,132.088231,2.040650,-2.040650,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L7,negation,never,neg_gives_up,cross_battn_amlp,1.000000,-0.035816,0.572876,0.608692,1.434329,0.704334,2.036433,1.061395,-1.061395,L7.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,never,neg_forgets_face,cross_battn_amlp,1.000000,0.254497,1.001978,0.747482,3.111248,0.279076,11.148401,0.982908,-0.982908,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,never,neg_late,cross_battn_amlp,1.000000,-0.018766,1.003978,1.022744,0.955624,0.033204,28.780133,1.874258,-1.874258,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,negation,scope_quantifier,neg_not_all,cross_battn_amlp,1.000000,0.118604,0.762018,0.643413,0.926557,0.394394,2.349318,1.511444,-1.511444,L3.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,negation,scope_quantifier,neg_not_all,cross_battn_amlp,1.000000,0.202641,0.788167,0.585526,0.765527,0.291209,2.628787,1.308789,-1.308789,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,scope_quantifier,neg_not_everyone,cross_battn_amlp,1.000000,0.315855,1.076675,0.760820,0.785742,0.029773,26.391273,2.602519,-2.602519,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L2,negation,scope_quantifier,neg_not_everyone,cross_battn_amlp,1.000000,0.058616,0.649137,0.590521,0.976777,0.777796,1.255826,2.556155,-2.556155,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,negation,scope_quantifier,neg_not_everyone,cross_battn_amlp,1.000000,-0.256168,0.469554,0.725722,1.128571,0.589363,1.914900,1.757448,1.757448,L6.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,negation,scope_quantifier,neg_not_entirely,cross_battn_amlp,1.000000,0.009692,0.736145,0.726452,0.762007,0.141627,5.380373,0.863794,-0.863794,L5.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,scope_quantifier,neg_not_necessarily,cross_battn_amlp,1.000000,0.212383,0.881147,0.668764,1.178036,0.918721,1.282257,1.764347,1.764347,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,negation,scope_quantifier,neg_not_completely,cross_battn_amlp,1.000000,0.154878,0.700468,0.545590,0.752100,0.307955,2.442236,0.862077,-0.862077,L5.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L1,negation,syntactic_do_not,neg_agree,cross_battn_amlp,1.000000,0.492857,1.188618,0.695761,0.203056,0.179388,1.131935,1.234590,1.234590,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,syntactic_do_not,neg_understand,cross_battn_amlp,1.000000,-0.085100,0.723864,0.808964,0.937421,0.715409,1.310329,1.295936,-1.295936,L0.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L4,negation,syntactic_do_not,neg_know,cross_battn_amlp,1.000000,0.214097,0.841629,0.627532,0.369131,0.270669,1.363772,1.138252,-1.138252,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,negation,syntactic_do_not,neg_know,cross_battn_amlp,1.000000,0.352146,0.861177,0.509031,0.698421,0.216768,3.221968,0.716184,0.716184,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L7,negation,syntactic_do_not,neg_know,cross_battn_amlp,1.000000,0.095766,0.685226,0.589460,0.670902,0.225570,2.974252,0.666482,-0.666482,L7.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L1,negation,syntactic_do_not,neg_believe,cross_battn_amlp,1.000000,0.066139,0.716572,0.650433,1.287204,1.389304,0.926510,0.417078,-0.417078,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L1,negation,syntactic_do_not,neg_believe,cross_aattn_bmlp,1.000000,-0.011385,0.716572,0.727956,0.599358,1.389304,0.431409,0.950661,-0.950661,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,negation,syntactic_do_not,neg_support,both,0.500000,0.137621,0.295018,0.157397,0.588232,0.869543,0.676484,1.963797,-1.963797,L0.mlp,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L0,negation,syntactic_do_not,neg_support,resid,0.500000,0.055860,0.295018,0.239158,0.600027,0.869543,0.690049,1.711886,-1.711886,L0.resid,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L0,negation,syntactic_do_not,neg_support,attn,0.750000,-0.256486,0.295018,0.551504,0.608556,0.869543,0.699857,2.376488,-2.376488,L0.next_resid_in,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L0,negation,syntactic_do_not,neg_support,mlp,0.750000,-0.031560,0.295018,0.326578,1.012430,0.869543,1.164325,1.518125,-1.518125,L0.mlp,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L1,passive,by_phrase,pass_dog_cat,cross_battn_amlp,1.000000,0.380293,0.974995,0.594702,0.626061,0.044029,14.219205,0.698007,-0.698007,L1.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L2,passive,by_phrase,pass_dog_cat,cross_battn_amlp,1.000000,0.469177,0.983266,0.514089,0.433957,0.105598,4.109517,0.694004,-0.694004,L2.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,passive,by_phrase,pass_dog_cat,cross_battn_amlp,1.000000,0.153673,0.682587,0.528914,0.812814,0.244917,3.318730,1.181393,1.181393,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L2,passive,by_phrase,pass_teacher_student,cross_battn_amlp,1.000000,-0.101682,0.555619,0.657300,0.808807,0.346584,2.333654,0.746656,0.746656,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,passive,by_phrase,pass_teacher_student,cross_battn_amlp,1.000000,0.084687,0.626530,0.541843,0.769754,0.118699,6.484942,1.043570,-1.043570,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L4,passive,by_phrase,pass_teacher_student,cross_battn_amlp,1.000000,0.072649,0.856919,0.784270,0.754203,0.107785,6.997277,0.691549,0.691549,L4.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,passive,by_phrase,pass_author_book,cross_battn_amlp,1.000000,0.412958,1.007965,0.595007,0.763133,0.395202,1.930993,0.778176,-0.778176,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L8,passive,by_phrase,pass_author_book,cross_battn_amlp,1.000000,0.166729,0.667064,0.500335,1.092370,0.786965,1.388080,0.785744,-0.785744,L8.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L1,passive,by_phrase,pass_workers_bridge,cross_battn_amlp,1.000000,0.479385,1.024731,0.545346,1.641909,1.370705,1.197857,0.613556,-0.613556,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L1,passive,by_phrase,pass_workers_bridge,cross_aattn_bmlp,1.000000,0.248203,1.024731,0.776528,1.333988,1.370705,0.973213,1.241991,1.241991,L1.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,passive,by_phrase,pass_workers_bridge,cross_battn_amlp,1.000000,0.129457,1.230020,1.100564,0.617164,1.051367,0.587011,1.162820,1.162820,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,passive,by_phrase,pass_chef_meal,cross_battn_amlp,1.000000,0.306708,0.881233,0.574525,0.277315,0.052257,5.306746,0.800431,-0.800431,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,passive,by_phrase,pass_chef_meal,cross_battn_amlp,1.000000,-0.006452,0.697785,0.704237,0.924138,0.380269,2.430221,1.685628,1.685628,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,passive,by_phrase,pass_artist_picture,cross_battn_amlp,1.000000,-0.036491,0.559555,0.596046,2.212647,0.941596,2.349889,1.526689,1.526689,L3.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,passive,by_phrase,pass_artist_picture,cross_battn_amlp,1.000000,-0.014725,0.619299,0.634024,1.209069,1.099442,1.099712,0.995466,-0.995466,L5.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,passive,by_phrase,pass_artist_picture,cross_aattn_bmlp,1.000000,-0.153470,0.447432,0.600902,0.710344,2.452900,0.289593,0.785756,-0.785756,L6.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,passive,by_phrase,pass_storm_roof,cross_battn_amlp,1.000000,0.179976,1.107740,0.927764,0.206263,0.140847,1.464447,0.785627,-0.785627,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L2,passive,by_phrase,pass_storm_roof,cross_battn_amlp,1.000000,0.265808,0.790814,0.525006,1.438901,0.251053,5.731458,2.785029,2.785029,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,passive,by_phrase,pass_storm_roof,cross_battn_amlp,1.000000,0.012495,0.734620,0.722124,1.054209,0.540763,1.949486,0.785729,-0.785729,L5.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,passive,by_phrase,pass_storm_roof,cross_battn_amlp,1.000000,-0.033164,0.858797,0.891961,0.681380,0.864172,0.788477,1.191130,1.191130,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,passive,by_phrase,pass_storm_roof,cross_aattn_bmlp,1.000000,0.099784,0.858797,0.759013,0.744344,0.864172,0.861338,0.785752,-0.785752,L6.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L7,passive,by_phrase,pass_storm_roof,cross_battn_amlp,1.000000,0.058405,0.614567,0.556162,0.945350,0.411854,2.295353,0.785726,-0.785726,L7.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,passive,by_phrase,pass_police_driver,cross_battn_amlp,1.000000,0.033935,0.897880,0.863945,0.800176,2.141833,0.373594,0.584830,-0.584830,L3.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,passive,by_phrase,pass_police_driver,cross_battn_amlp,1.000000,0.066348,0.587020,0.520673,0.730768,2.576807,0.283594,0.785754,-0.785754,L5.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L7,passive,by_phrase,pass_police_driver,cross_battn_amlp,1.000000,-0.021444,0.686592,0.708036,0.794723,2.229299,0.356490,0.785728,-0.785728,L7.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,0.421765,0.955799,0.534034,0.254629,0.034985,7.278184,1.239343,1.239343,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L4,passive,dative_passive,pass_gift_given,cross_battn_amlp,1.000000,0.019373,0.583342,0.563969,1.467805,0.842568,1.742062,0.949480,0.949480,L4.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,0.083620,0.958837,0.875217,1.420190,0.152310,9.324340,1.183452,1.183452,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L3,passive,dative_passive,pass_award_given,cross_battn_amlp,1.000000,0.230732,0.801430,0.570698,1.329371,1.282615,1.036454,0.953312,0.953312,L3.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L0,passive,dative_passive,pass_offer_made,attn,0.250000,0.023111,0.670986,0.647875,0.823049,0.132177,6.226878,1.075466,-1.075466,L0.next_layer_out,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L0,passive,dative_passive,pass_offer_made,attn,0.500000,0.602962,0.670986,0.068024,0.381278,0.132177,2.884603,1.515436,-1.515436,L0.next_resid_in,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L0,passive,dative_passive,pass_offer_made,attn,0.750000,0.461361,0.670986,0.209625,0.185906,0.132177,1.406494,1.457482,-1.457482,L0.next_layer_out,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L0,passive,dative_passive,pass_offer_made,cross_battn_amlp,1.000000,0.371949,0.670986,0.299037,0.586685,0.132177,4.438635,1.150778,-1.150778,L0.next_layer_out,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L4,passive,dative_passive,pass_offer_made,cross_battn_amlp,1.000000,0.065921,0.725211,0.659290,1.061903,0.565321,1.878407,0.664830,-0.664830,L4.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L6,passive,dative_passive,pass_offer_made,attn,0.750000,0.093934,0.077322,-0.016612,0.780870,0.567608,1.375721,3.127287,-3.127287,L6.next_resid_in,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L6,passive,dative_passive,pass_offer_made,attn,1.000000,0.002116,0.077322,0.075206,0.851704,0.567608,1.500516,3.855423,-3.855423,L6.next_resid_in,1.000000,0.000000,1.000000,0.000000,off_manifold_no_drop
qwen3,phase290,L0,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,-0.011302,0.730282,0.741584,0.969822,0.135242,7.171018,0.791565,-0.791565,L0.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L4,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,-0.336918,0.484882,0.821801,1.040031,1.295761,0.802641,0.688624,-0.688624,L4.next_resid_in,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
qwen3,phase290,L5,passive,dative_passive,pass_task_assigned,cross_battn_amlp,1.000000,0.011023,0.621152,0.610128,0.642902,2.570613,0.250097,0.839931,-0.839931,L5.next_layer_out,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
